Symbol,Volume_mean,Volume_std,Volume_Change_perc,Volume_Change_std,Close_Change_perc_mean,Close_Change_perc_std,Adj_Close_Change_perc_mean,Adj_Close_Change_perc_std,first_close_price,last_close_price,first_trade_date,last_trade_date,Sector,Industry,Volatility
mbin,81060.52801030265,135703.786644,23.657474227448454,109.113023,0.1182691211010118,2.533235,0.1231052836042106,2.532124,11.199999809265137,42.58000183105469,2017-10-27,2023-12-29,Finance,Major Banks,0.40213858934908253
mbino,14329.936305732484,24958.02168,73.25514066393443,333.701316,0.0170146623101089,2.17052,0.0417084334862177,2.159171,25.78499984741211,23.81999969482422,2019-08-19,2023-12-29,Finance,Major Banks,0.3445593681415149
mbinp,3919.943289224953,6614.511239,190.07646892242195,987.563491,0.009601472693169,1.454084,0.0402632973591797,1.453684,25.01000022888184,24.73500061035156,2019-03-26,2023-12-29,Finance,Major Banks,0.23082867896388265
mbio,54799.869375,117116.337218,34.54391490681676,325.325712,-0.1362916864548342,5.905994,-0.1362916864548342,5.905994,147.0,1.350000023841858,2017-08-22,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.9375474821183764
mbnkp,5165.011286681715,11599.285744,229.7871780180791,1667.112015,0.0900991812440168,4.376035,0.1301648225873209,4.366368,24.5,23.780000686645508,2019-12-17,2023-12-29,Finance,Commercial Banks,0.6946740203108721
mbrx,299126.00528541225,1825389.80512,117.7815803289265,1043.51769,0.0260547286560644,7.796177,0.0260547286560644,7.796177,48.0,0.8579999804496765,2016-06-02,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,1.2376047311424965
mbuu,172266.38621794872,159867.026921,16.581324688577155,85.385996,0.0842979872036371,2.794298,0.0842979872036371,2.794298,17.75,54.81999969482422,2014-01-31,2023-12-29,Industrials,Marine Transportation,0.4435810558203098
mbwm,29809.010438753878,36559.288463,68.88003414078304,488.782291,0.0533603905246769,2.598108,0.0629553891435892,2.592998,11.799530982971191,40.380001068115234,1999-07-20,2023-12-29,Finance,Major Banks,0.4124368588372441
mcbc,46657.36558634727,84840.692332,64.5496911071093,423.360201,0.0444681971001596,2.698045,0.0515214957562562,2.697823,6.678430080413818,11.279999732971191,1998-05-20,2023-12-29,Finance,Major Banks,0.42830136576367583
mcbs,36890.2687673772,75684.502276,62.11934081447125,757.407492,0.0798740350526188,2.757417,0.0915095184433828,2.753334,15.260000228881836,24.020000457763672,2019-09-05,2023-12-29,Finance,Major Banks,0.4377263785741074
mcft,178028.51103804604,180615.109297,18.21590156719925,92.507569,0.0708338223437638,3.263027,0.0834716600271116,3.202574,15.920000076293944,22.63999938964844,2015-07-17,2023-12-29,Industrials,Marine Transportation,0.5179894777973495
mchp,5369556.969423301,4016021.134123,19.68027441767742,301.982484,0.1176922694915362,3.011318,0.1248324149829979,3.010291,0.3264749944210052,90.18000030517578,1993-03-19,2023-12-29,Technology,Semiconductors,0.4780319127919441
mchx,172515.36604987932,293358.026145,42.10002279521223,201.416721,0.0276415369372456,3.600705,0.0333435369687931,3.592318,8.880000114440918,1.3600000143051147,2004-03-31,2023-12-29,Consumer Discretionary,Business Services,0.5715941984704096
mcrb,905258.9360709286,2730785.959588,35.43916369467787,545.125981,0.1024763975321904,9.978239,0.1024763975321904,9.978239,51.400001525878906,1.399999976158142,2015-06-26,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,1.58399633498195
mcri,66431.18737131091,112676.223133,203.96982091035144,2915.505524,0.1190440795359593,4.003655,0.1201069342679717,4.002925,3.8125,69.1500015258789,1993-08-06,2023-12-29,Consumer Discretionary,Hotels/Resorts,0.6355605279180183
mcvt,11999.172484599589,100072.093388,319.54044057553955,1197.936809,2.8044416032123114,33.334557,2.822065866739433,33.351597,0.550000011920929,2.450000047683716,2010-03-09,2023-12-29,Finance,Finance Companies,5.29169687319044
mdb,1231735.8563181527,979302.499577,12.48286119961489,62.695447,0.2485199934770292,4.153483,0.2485199934770292,4.153483,32.06999969482422,408.8500061035156,2017-10-19,2023-12-29,Technology,Computer Software: Prepackaged Software,0.6593449855640693
mdgl,103788.23830787308,228689.839516,31.46741707404796,227.740195,0.1738457317857463,6.916474,0.1738457317857463,6.916474,318.1499938964844,231.3800048828125,2007-02-06,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,1.0979562092066493
mdlz,7501654.468535166,6065130.318339,8.637613800952046,53.248585,0.0251851313589616,1.416388,0.0408310620320581,1.341009,31.25,72.43000030517578,2001-06-13,2023-12-29,Consumer Staples,Packaged Foods,0.2248446244785692
mdrr,56967.12916006339,568972.624638,148.61014489611418,840.532023,-0.0597308100133902,6.198531,-0.0370857032442372,6.19108,75.19999694824219,5.25,2018-11-28,2023-12-29,Real Estate,Real Estate Investment Trusts,0.9839862911954705
mdrx,1544381.932021467,2126211.156571,28.29265869632401,166.823855,0.0689859557729206,3.878333,0.0838920457568998,3.908104,16.875,10.489999771118164,1999-07-26,2023-12-29,Technology,EDP Services,0.615666277169704
mdvl,5464.078599735799,87289.228599,342.34962794350844,4496.02195,0.1640417076411182,12.337382,0.1640417076411182,12.337382,14700.0,4.489999771118164,2011-03-22,2023-12-29,Consumer Staples,Retail-Drug Stores and Proprietary Stores,1.9584986760962808
mdxg,763194.8507619548,1896042.696641,84.04544754743758,616.885745,0.1751953939695475,5.526897,0.1751953939695475,5.526897,4.63678503036499,8.770000457763672,2008-02-12,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.8773676990321372
medp,325131.84507799894,375954.268838,15.601305636706137,100.398599,0.175268706398144,3.028204,0.175268706398144,3.028204,27.790000915527344,306.5299987792969,2016-08-11,2023-12-29,Health Care,Biotechnology: Commercial Physical & Biological Resarch,0.48071248219026225
meds,64797.4239888424,731595.533129,599.1169140000001,5908.321694,1.3079832196058907,21.077997,1.3079832196058907,21.077997,9.0,5.196000099182129,2014-05-09,2023-12-29,Health Care,Other Pharmaceuticals,3.3460282918419306
meip,21466.50758483034,84251.034475,101.51613083429828,1819.730655,0.0740251882122126,6.819764,0.078518038868838,6.812837,9000.0,5.800000190734863,2003-12-18,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,1.082603972649066
mesa,541613.7168141593,580575.055835,18.13693252103321,100.119672,-0.0427450616635695,5.270629,-0.0427450616635695,5.270629,11.75,1.0099999904632568,2018-08-10,2023-12-29,Consumer Discretionary,Air Freight/Delivery Services,0.836686415213103
meta,30604724.76907287,26371567.151792,7.384029180013689,46.951793,0.1081874117092216,2.527991,0.1081874117092216,2.527991,38.22999954223633,353.9599914550781,2012-05-18,2023-12-29,Technology,Computer Software: Programming Data Processing,0.4013061301565692
metc,294551.0356731876,439485.043521,22.982825787564767,105.360753,0.1140704149603909,4.520795,0.1191593596648928,4.520105,13.550000190734863,17.18000030517578,2017-02-03,2023-12-29,Energy,Coal Mining,0.7176539578982547
mfic,452689.6256038647,467934.956039,12.163320441111331,70.509808,0.0085470186260848,2.559564,0.0529038845166314,2.525677,45.0,13.68000030517578,2004-04-06,2023-12-29,Finance,Finance/Investors Services,0.40631818852522367
mfin,99515.8940397351,226078.324197,109.95323754038876,2339.809476,0.0474441094726317,3.222553,0.0667435862656833,3.217422,12.875,9.850000381469728,1996-05-23,2023-12-29,Finance,Finance: Consumer Services,0.5115644294835079
mgee,52922.12791013679,65108.587017,59.63972917149847,417.024068,0.0394828064834446,1.569379,0.0546761050539689,1.567483,3.59259295463562,72.30999755859375,1980-03-17,2023-12-29,Energy,Electric Utilities: Central,0.24913119280843415
mgni,1283374.6536267318,1576826.075974,17.748471081125153,90.740566,0.0817292876416883,4.775014,0.0817292876416883,4.775014,20.09000015258789,9.34000015258789,2014-04-02,2023-12-29,Consumer Discretionary,Advertising,0.7580099730511065
mgnx,553869.7240575204,1942041.672862,34.12402309914463,479.843097,0.1176725902887579,6.782024,0.1176725902887579,6.782024,24.989999771118164,9.619999885559082,2013-10-10,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,1.0766129333802912
mgpi,84575.71774472501,163704.932041,214.8720235486624,1872.442195,0.0905882217830056,3.364718,0.0950936648857172,3.363657,4.9166669845581055,98.5199966430664,1988-10-21,2023-12-29,Consumer Staples,Beverages (Production/Distribution),0.5341324235917576
mgrc,78210.32790309106,130774.917425,231.87222338078328,1512.745573,0.0870905426321272,2.630355,0.0964892316486183,2.630312,0.75,119.62000274658205,1984-11-13,2023-12-29,Consumer Discretionary,Diversified Commercial Services,0.4175559113889181
mgtx,158541.42857142858,416509.587622,44.09821808506076,504.75468,0.0358506239257978,4.297654,0.0358506239257978,4.297654,15.0,7.019999980926514,2018-06-08,2023-12-29,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),0.6822314223001189
mgyr,4739.407992265549,13749.881791,345.517594641844,1612.50078,0.1003621179969369,4.401558,0.1018434210888891,4.4017,8.722358703613281,11.229999542236328,2006-01-24,2023-12-29,Finance,Savings Institutions,0.6987256709536103
mics,25877.26029684601,789410.969083,656.8394146559659,5328.699365,0.5051497945147791,12.975481,0.5051497945147791,12.975481,1075.0,1.0099999904632568,1994-11-11,2023-12-29,Consumer Staples,Diversified Electronic Products,2.059793752046621
midd,334210.7374530556,436656.245364,148.27480350170728,1151.297158,0.1251396003958001,3.651953,0.1261193686696929,3.651732,0.7666670083999634,147.1699981689453,1987-08-10,2023-12-29,Industrials,Industrial Machinery/Components,0.5797295662617759
mind,1060.0234246575342,9868.331763,90.6674721022058,645.246653,0.0497108720888165,4.234154,0.0497108720888165,4.234154,300.0,6.590000152587891,1994-12-19,2023-12-29,Industrials,Industrial Machinery/Components,0.672151109804963
mindp,4635.730088495575,7708.018803,130.8628885152186,550.344354,0.0226039729682362,3.652129,0.0567842875686253,3.649686,24.489999771118164,10.479999542236328,2016-06-14,2023-12-29,Industrials,Industrial Machinery/Components,0.5797575053956208
minm,75548.88558692423,1667209.835285,663.017413948718,4106.424529,0.7336632773099178,15.272058,0.7336632773099178,15.272058,40.0,1.9700000286102293,2009-10-07,2023-12-29,Utilities,Telecommunications Equipment,2.4243640485692683
mirm,255563.19073083776,445734.004047,52.49603209723461,749.150156,0.192313759590336,5.36762,0.192313759590336,5.36762,13.210000038146973,29.520000457763672,2019-07-18,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.852083259137791
mitk,190142.68836648585,355731.241108,242.7509073831685,1985.284768,0.3128099403289827,8.187221,0.3128099403289827,8.187221,1.75,13.039999961853027,1989-01-03,2023-12-29,Technology,Computer peripheral equipment,1.2996810416835327
mksi,390803.3713276609,308775.548617,24.63835520279384,468.379185,0.0808761521582673,3.133491,0.0838105857208766,3.133788,14.0625,102.87000274658205,1999-03-30,2023-12-29,Industrials,Industrial Machinery/Components,0.49742627528754574
mktx,233657.2614107884,248536.509834,17.780717042332434,94.598767,0.0985390620226233,2.838134,0.1015478160890793,2.838339,17.489999771118164,292.8500061035156,2004-11-05,2023-12-29,Finance,Investment Bankers/Brokers/Service,0.4505398050886195
mlab,14658.632539400403,25257.018692,182.446803325077,902.95445,0.1146133124727094,3.826306,0.1178430132108458,3.826411,3.0,104.7699966430664,1984-02-29,2023-12-29,Industrials,Industrial Machinery/Components,0.6074072469620586
mlkn,424310.2636108343,502498.717376,50.477901023554985,312.901542,0.0598342688845961,2.360494,0.0653590649569866,2.360789,0.7708330154418945,26.68000030517578,1980-03-17,2023-12-29,Consumer Discretionary,Office Equipment/Supplies/Services,0.374716805715606
mmat,2500825.6148195467,8689891.773747,114.34752741341852,1036.482275,0.25895033770652,9.60273,0.25895033770652,9.60273,0.5049999952316284,0.0700000002980232,2010-11-08,2023-12-29,Technology,Semiconductors,1.5243861292379566
mmlp,109594.81787457757,165199.090198,28.25034571849765,141.781519,0.0116915697085384,3.175123,0.0437477945175721,3.153849,17.700000762939453,2.400000095367432,2002-11-01,2023-12-29,Energy,Oil Refining/Marketing,0.5040351504024801
mmsi,249473.4081681111,300532.529931,88.3160852213251,1071.080072,0.1102832730316227,3.363574,0.1102832730316227,3.363574,0.8399999737739563,75.95999908447266,1990-05-14,2023-12-29,Health Care,Medical/Dental Instruments,0.5339508192217661
mnkd,1590823.8609406953,3024283.962352,24.08147571487012,250.390005,0.0723483196375394,5.192413,0.0723483196375394,5.192413,70.4000015258789,3.640000104904175,2004-07-28,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.8242700101403294
mnmd,263278.28785900783,686516.928703,191.0738247576747,1671.632745,3.9700972037863056,121.6231,3.9700972037863056,121.6231,3.375,3.660000085830689,2016-11-15,2023-12-29,Health Care,Pharmaceuticals and Biotechnology,19.307068576844387
mnov,136650.90426814565,1486488.690041,248.9137030853835,3650.834859,0.0642058484470313,4.956412,0.0642058484470313,4.956412,12.100000381469728,1.5,2006-12-08,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.7868060128305763
mnpr,150138.3399209486,1804701.572381,596.3695222828883,12023.777546,-0.2505600751474848,5.89724,-0.2505600751474848,5.89724,26.5,0.3400000035762787,2019-12-19,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.9361578276997529
mnro,188016.8815970056,223944.261317,232.8177058769653,2522.865663,0.0560568223870173,2.520629,0.0590239735299057,2.520298,4.223206043243408,29.34000015258789,1991-07-30,2023-12-29,Consumer Discretionary,Automotive Aftermarket,0.4001374488874457
mnsb,10076.20894479385,33709.351587,263.4854570849353,1223.475236,0.0777662343431081,3.250417,0.0787186534763131,3.250409,11.904762268066406,24.809999465942383,2005-09-06,2023-12-29,Finance,Major Banks,0.515987702355398
mnst,9272386.106764644,20212403.013732,117.9124431794013,843.12282,0.188833881062956,5.030713,0.192326859841277,5.073187,0.0813800022006034,57.61000061035156,1985-12-09,2023-12-29,Consumer Staples,Beverages (Production/Distribution),0.7986009309203809
mntx,58486.124197002144,96644.970104,137.24126751081602,1519.939373,0.0831295240154392,3.98724,0.0831295240154392,3.98724,6.900000095367432,8.739999771118164,2005-02-15,2023-12-29,Technology,Industrial Machinery/Components,0.6329547274517507
modv,98921.7213114754,141918.344523,55.73682059886785,846.481632,0.0993429877286545,3.851888,0.0993429877286545,3.851888,13.800000190734863,43.9900016784668,2003-08-20,2023-12-29,Consumer Discretionary,Transportation Services,0.611468263564438
mofg,21528.618840949708,34734.840764,94.77581849948928,878.165106,0.0353425160308588,2.256962,0.0460303217493321,2.253333,18.25,26.90999984741211,2008-02-04,2023-12-29,Finance,Major Banks,0.35828161023137767
morf,294407.13028169016,633022.624181,31.671865427312778,214.439772,0.1983142797735563,6.193271,0.1983142797735563,6.193271,18.0,28.8799991607666,2019-06-27,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.9831512920816986
morn,106735.69604086844,114821.676076,15.843511235043646,87.099492,0.0745159710809128,1.898456,0.076729190998519,1.898779,20.049999237060547,286.239990234375,2005-05-03,2023-12-29,Finance,Investment Managers,0.3013705470599063
mpaa,79501.7642117054,148937.517643,235.81280273449096,2727.492388,0.0927224808115324,4.267917,0.0927224808115324,4.267917,7.75,9.34000015258789,1994-03-23,2023-12-29,Consumer Discretionary,Auto Parts:O.E.M.,0.6775108198958912
mpb,8725.565485362096,23448.883173,171.54964172897402,666.81839,0.038887215839846,2.817319,0.06415126967881,2.843477,24.387252807617188,24.280000686645508,1997-12-04,2023-12-29,Finance,Major Banks,0.4472355262762309
mpwr,373379.1476091476,340701.619919,17.973348076523187,99.302568,0.1286487175364219,2.908583,0.131563256060862,2.908445,9.84000015258789,630.780029296875,2004-11-19,2023-12-29,Technology,Semiconductors,0.4617232371354108
mram,222157.28422210005,2281677.021419,60.48469670022003,801.000825,0.1250128146707927,5.001708,0.1250128146707927,5.001708,8.020000457763672,9.039999961853027,2016-10-07,2023-12-29,Technology,Semiconductors,0.793996529913735
mrbk,27077.695914266576,67607.461512,217.0724438967829,1039.98941,0.0506803965336116,2.121958,0.062051007053285,2.119434,9.125,13.899999618530272,2017-11-07,2023-12-29,Finance,Major Banks,0.33685038963143976
mrcc,84036.41536273115,85536.242349,20.564247288509428,105.364079,-0.0086677904027142,1.95868,0.0337476557602126,1.934786,15.25,7.065000057220459,2012-10-25,2023-12-29,Finance,Investment Managers,0.31093081067735956
mrcy,258973.735050598,404233.043127,26.479318139242444,158.492476,0.0911585027784776,3.506466,0.0911585027784776,3.506466,5.25,36.56999969482422,1998-01-30,2023-12-29,Technology,Electrical Products,0.5566342210022046
mrin,1175927.8358539285,12110911.644608,108.00924015387452,849.010215,-0.0011747846696063,7.298031,-0.0011747846696063,7.298031,113.81999969482422,0.3700000047683716,2013-03-22,2023-12-29,Technology,EDP Services,1.1585265051864015
mrkr,43089.08571428571,663503.304282,81.18163398530213,1055.849121,0.1992339939194171,10.808097,0.1992339939194171,10.808097,1650000.0,5.5,2002-08-23,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,1.715732208471796
mrna,8612374.80376766,11488974.142785,14.004736907305576,74.607588,0.2406230861769428,4.706676,0.2406230861769428,4.706676,18.600000381469727,99.4499969482422,2018-12-07,2023-12-29,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),0.7471616518653746
mrns,295929.00843881856,983741.140064,52.770286286618834,367.062267,0.1554132901320248,6.081474,0.1554132901320248,6.081474,32.0,10.869999885559082,2014-07-31,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.9654040685223132
mrsn,1084639.133089133,5572884.143504,39.447527124618205,276.853347,0.1033667118121727,6.199634,0.1033667118121727,6.199634,14.0,2.319999933242798,2017-06-28,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.9841613870172368
mrtn,283734.2395618557,377763.521845,203.00539133857453,2354.711054,0.102753531704263,3.428698,0.1055998687414191,3.427552,0.6847739815711975,20.979999542236328,1986-09-25,2023-12-29,Industrials,Trucking Freight/Courier Services,0.5442889337246724
mrtx,560634.927866363,1285846.821714,30.294195452715535,255.069776,0.2002551060486565,5.213374,0.2002551060486565,5.213374,7.050000190734863,58.75,2013-07-15,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.8275974657342029
mrvl,10184384.55683356,6717742.555262,13.223976308408051,93.296485,0.084264137294826,3.468306,0.0868484244837611,3.468165,14.25,60.310001373291016,2000-06-30,2023-12-29,Technology,Semiconductors,0.5505765088003912
msbi,76894.56635318704,75005.846238,19.612706438055408,98.431219,0.0353560798377501,2.154636,0.0513677866688506,2.151422,21.89999961853028,27.559999465942383,2016-05-24,2023-12-29,Finance,Major Banks,0.3420378613120179
msex,28450.465943396222,70859.68847,109.36152554580624,730.254703,0.053993277125542,2.051732,0.0688868339783378,2.052878,1.96875,65.62000274658203,1973-02-21,2023-12-29,Utilities,Water Supply,0.3257023577371905
msft,57326713.27805185,38158328.147205,9.510027367730425,61.861637,0.1093704706665565,2.123119,0.1143420705348416,2.120784,0.0972220003604888,376.0400085449219,1986-03-13,2023-12-29,Technology,Computer Software: Prepackaged Software,0.3370346926677686
mstr,255325.38951951484,365256.949292,18.523814057076205,95.18969,0.1345335546284637,4.637594,0.1345335546284637,4.637594,105.625,631.6199951171875,1998-06-11,2023-12-29,Technology,Computer Software: Prepackaged Software,0.7361952243411167
mtch,7363601.4612422995,35122520.879024,60.30590876922089,671.961863,0.110313293901218,3.17186,0.1118842688939602,3.17085,0.3114649951457977,36.5,1993-01-19,2023-12-29,Technology,Computer Software: Programming Data Processing,0.5035171652107999
mtem,7710.91887347625,36109.179679,57.619562915282735,469.850908,0.036429557775675,6.159207,0.036429557775675,6.159207,7068.60009765625,3.7300000190734863,2005-02-04,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.9777437997220924
mtex,10144.569300518137,16793.672245,90.40731806331983,476.087348,0.0609188627029859,4.870737,0.0690209661282868,4.86922,225.0,8.100000381469727,1999-02-16,2023-12-29,Health Care, Medicinal Chemicals and Botanical Products ,0.7732055282160487
mtrx,187451.53220014364,240957.160097,143.5491962693643,1186.759598,0.0820482768639688,3.753497,0.0820482768639688,3.753497,4.0625,9.779999732971191,1990-09-26,2023-12-29,Consumer Discretionary,Engineering & Construction,0.5958491765296206
mtsi,477489.8213683856,581630.447439,21.87425509339177,130.080695,0.1021866868394714,3.172561,0.1021866868394714,3.172561,20.549999237060547,92.9499969482422,2012-03-15,2023-12-29,Technology,Semiconductors,0.5036284455109433
mu,15779387.68043304,14327967.973006,15.475570509172933,87.926493,0.1134735796745917,3.804477,0.1138371772548701,3.804388,1.412500023841858,85.33999633789062,1984-06-01,2023-12-29,Technology,Semiconductors,0.6039420006399049
muln,66829.37990580848,651939.677552,94.56918780157068,1033.238762,-0.0309519025544334,13.053212,-0.0309519025544334,13.053212,5310000.0,14.289999961853027,2014-07-22,2023-12-29,Technology,EDP Services,2.072133165756243
mvbf,21045.95500239349,33140.356401,194.9636903146552,1385.012942,0.0688997666808834,2.738409,0.075314033795117,2.736034,11.75,22.559999465942383,2012-08-27,2023-12-29,Finance,Major Banks,0.4347089521188645
mvis,1342998.74978204,7759786.887983,36.73759086658916,416.327546,0.1323324784584333,6.176982,0.1323324784584333,6.176982,42.0,2.6600000858306885,1996-08-27,2023-12-29,Technology,Industrial Machinery/Components,0.9805654934953426
mvst,1926848.748921484,3733935.70016,2583.4205850518133,24978.209216,-0.0248997378845346,5.459138,-0.0248997378845346,5.459138,9.770000457763672,1.399999976158142,2019-03-27,2023-12-29,Industrials,Industrial Machinery/Components,0.8666112912469517
mxl,506031.0931641188,644223.273366,21.242816942296592,101.006832,0.0629480841984847,3.348013,0.0629480841984847,3.348013,18.700000762939453,23.770000457763672,2010-03-24,2023-12-29,Technology,Semiconductors,0.5314805870526775
myfw,18756.07958732498,45695.043256,166.99015676548674,1190.067349,0.0312367401992646,2.483664,0.0312367401992646,2.483664,19.700000762939453,19.82999992370605,2018-07-19,2023-12-29,Finance,Major Banks,0.3942694370546355
mygn,1032914.0424933163,1149364.262933,27.50789732986209,178.980205,0.0981625551772039,4.00777,0.0993357272561245,4.003816,5.375,19.13999938964844,1995-10-06,2023-12-29,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,0.6362137639167201
mymd,193370.9184,1015141.40834,177.65449937254903,2461.778499,-0.0666333947160965,7.974218,-0.0666333947160965,7.974218,2115.840087890625,0.2590000033378601,2014-01-23,2023-12-29,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,1.2658678636928915
myrg,122454.98965873836,122644.169945,85.25081911585205,3118.091056,0.0920794726686123,2.683542,0.0920794726686123,2.683542,16.600000381469727,144.6300048828125,2008-08-13,2023-12-29,Industrials,Water Sewer Pipeline Comm & Power Line Construction,0.42599908588781366
naii,22677.897317172818,43449.017963,216.7724753672024,1323.267544,0.0596583642415894,3.559535,0.0596583642415894,3.559535,8.75,6.53000020980835,1993-10-28,2023-12-29,Health Care, Medicinal Chemicals and Botanical Products ,0.5650586635818179
naov,140875.95838218054,2326529.823931,1159.298238123167,25850.499047,0.0547706239250633,9.520884,0.0547706239250633,9.520884,70.0,1.149999976158142,2015-05-28,2023-12-29,Health Care,Industrial Specialties,1.511393479529633
nath,13827.169811320757,24315.231544,174.89757042386776,1152.231723,0.0620397500084024,2.679677,0.069215429315948,2.65785,10.375,78.01000213623047,1993-02-26,2023-12-29,Consumer Discretionary,Restaurants,0.4253855361587777
natr,33393.96527969137,43222.981561,49.04628883517089,285.308596,0.1001119489803799,3.364557,0.1103833612445078,3.358567,3.25,17.290000915527344,2009-06-25,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,0.5341068656340927
navi,2450750.266066312,2228707.831747,13.15802725020475,108.99534,0.0371023946686844,2.579934,0.0551968611353966,2.578479,16.989999771118164,18.6200008392334,2014-04-17,2023-12-29,Finance,Finance: Consumer Services,0.40955182577760685
nbix,616781.4596228588,996070.882964,32.591429913763314,544.768926,0.1141643370097033,3.992538,0.1141643370097033,3.992538,12.5,131.75999450683594,1996-05-23,2023-12-29,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),0.633795758878512
nbn,12845.547837069782,31297.20161,244.08303363240168,1633.544492,0.0858258297764988,3.086573,0.0950448308035009,3.086996,4.833333015441895,55.18999862670898,1987-08-19,2023-12-29,Finance,Major Banks,0.48997827368679403
nbse,59560.648716343145,1922235.4244,113.34890305386784,1416.290635,0.0914245867697223,8.936091,0.0914245867697223,8.936091,6660.0068359375,0.7401000261306763,2004-06-25,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,1.4185604687425493
nbtb,79205.7425429727,87863.220781,125.44553430881052,3843.225216,0.050833905476998,2.30791,0.0635619858460359,2.305792,6.091554164886475,41.90999984741211,1992-03-17,2023-12-29,Finance,Major Banks,0.3663693544991448
ncmi,81296.12979073595,647385.981264,23.121104401458137,137.623559,-0.0104428405286615,4.347086,-0.0080641560161382,4.345984,256.70001220703125,4.139999866485596,2007-02-08,2023-12-29,Consumer Discretionary,Advertising,0.6900785090286317
ncpl,51852.94496534855,792297.411594,721.7476739963296,11760.534603,2.910550803490908,29.813576,2.910550803490908,29.813576,1200.0,0.2119999974966049,2006-06-05,2023-12-29,Finance,Investment Managers,4.732758467371429
ncsm,6198.501228501228,20851.090712,99.29430940319604,443.35734,-0.0557112589305943,5.265245,-0.0557112589305943,5.265245,400.2000122070313,17.850000381469727,2017-04-28,2023-12-28,Energy,Oilfield Services/Equipment,0.8358317317095769
ndaq,4254815.035224323,4307294.794852,69.6341972401261,1175.222278,0.0743128019031492,2.409121,0.0778655350395153,2.408352,5.0,58.13999938964844,2002-07-01,2023-12-29,Finance,Investment Bankers/Brokers/Service,0.38243610265579425
ndls,327236.5595463138,456729.485782,25.299075950453854,139.238716,-0.0248828246035614,3.663441,-0.0248828246035614,3.663441,36.75,3.150000095367432,2013-06-28,2023-12-29,Consumer Discretionary,Restaurants,0.5815532297254665
ndra,32532.159231722428,143722.217898,175.90755054556723,2333.172642,-0.0153043882631731,6.542547,-0.0153043882631731,6.542547,78.0,2.119999885559082,2017-06-30,2023-12-29,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,1.0385971381771022
ndsn,204355.1987486198,274844.146514,132.04609634636975,1035.614727,0.0712923842144715,2.167265,0.0760602294635887,2.167521,1.4722219705581665,264.1600036621094,1980-03-18,2023-12-29,Industrials,Industrial Machinery/Components,0.34404265291046404
necb,21623.319731543623,64384.328865,473.58427168609023,3373.720349,0.0463907489904705,2.290893,0.0536707873220729,2.291325,8.208954811096191,17.739999771118164,2006-07-06,2023-12-29,Finance,Savings Institutions,0.3636679894955216
neo,415893.2235195997,748521.018064,193.98553814827943,2089.871495,0.2399540631231888,5.886697,0.2399540631231888,5.886697,0.4300000071525574,16.18000030517578,2004-03-16,2023-12-29,Health Care,Precision Instruments,0.9344841783353995
neog,404200.5818965517,961665.35682,74.82665168554118,527.572241,0.0936834072821186,3.165117,0.0936834072821186,3.165117,0.4445559978485107,20.11000061035156,1989-08-23,2023-12-29,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,0.5024467471453694
neph,7052.864388566516,56923.403507,420.9391072678418,3471.260003,0.341257473090763,10.322118,0.341257473090763,10.322118,1053.0,3.4600000381469727,2004-09-21,2023-12-29,Health Care,Medical/Dental Instruments,1.6385854338878045
nerv,240826.83737458196,3010830.094476,230.42182393851937,6605.611597,0.1584025469250042,7.771763,0.1584025469250042,7.771763,48.400001525878906,6.150000095367432,2014-07-01,2023-12-29,Health Care,Biotechnology: Pharmaceutical Preparations,1.2337291287919965
newt,70411.776384535,142215.622222,130.08948975074028,1018.36792,0.0720276913573395,4.286315,0.090230825738893,4.269647,31.875,13.800000190734863,2000-09-27,2023-12-29,Finance,Major Banks,0.6804314118531493
